main_str_data,sub_str_data
LIFZKLVUWXNPWVHYQZFGMPXMDTQTASTCOOIYUDJTUFLBUNQWQOELEFLOFPJWVTGBEJKQBMTPWABKLYNTYHFZLITIFAEVPJOBYNMZKEHATHQHZVOAQZKQXGYJBWARAEOHITLILNJKJFWTGLGTQVPDV,FAEV
YLUHQNKFDVGIHJIUFXKGLUWRVSFFWBPNVYCVAHMDNHBVWQCQYPENYODULENZPLOPDYEJKKJLVRHMDIJYAXKDVZSZCBIAIDWZQOJDTWEAOIKHAZHDMCWTICKSUXFUFVVFTC,LUWRV
RKNEUQJBNMVPKOHIGUQJENQTAQMDJLIDDZYTVCDNGZXKQTZAUOBKCCGJCSPLZLLEEEKNWKTRRWWWJIUZZBNDFIAWWRSFKGNYXZJOHRZFFWHEOFBCDADHSZZQTXLODPJOCUPIEYJXUCWKJ,EUQ
WCGRQKRUUGMKPYMRSIVTYXCTCCQVRFZTKRYRRYOEHPCGQABOWIIBVOKWKVRPZCCBLZPQVCNGGHLVHWXJADVNKZIFKVWMUZEGXFJREFJEDCPSTPOZUYHOIPUG,GXFJR
HYSAYWADCNJGECXDFLJRSZVTTLJOGIFVASBKYOXOQVCPELQECVOOHUJYVXOVEWMMZTAMOBNLAOBVAKELKRTQYOXITKPCJMQJSMGVFDFILMEWEGBZXDPADOVWBCXHBIEKTYJQKSTHQVSQVVKNKDRNID,VEWM
PKBJAAXGKKFKILWYYHPQKDBSXKSWAQWBYKMGAXBVNMYCTFSNDDDUXVENSWDSLXXBNWTLABTZFQIJMSOHGQFLLZKYGNZICMICKNEKVIEYNPWWI,PWWI
VPBRNXHLHTSJMFZVFXJVJRCIAPTFONCTIKYBILAMEOOIXOJNEFYRKCASCADAQGSQOWWCFKEDFNYWVRRWXHAZACMJFFZZUDDJXTBMTHHRKBHGAETTWLZRYFQJVZZPGBIXFABN,JVJRC
NCTCDYPPPIRJITIMFWEROTOWGKPTTBGOSGJPTNXBFWCNHLQZWRLMSMXDPAESLNFDAGMQAULJTBSPOTTEGZBNSPYBUJIOGYPGRQEMHDHMBPEZVPBZUHVXRVFWKTVBRCH,FWK
GHAIRCPXTBTALEXVCKZXKAJSNSYOFWUAZQFGOXINPXBOEMTPKGENFTBQIGJPHGYDDGMLPPSWKABNZGYSOKEREPVUHIEPYHWVLRNBRBKWMXYHBWGQRYNLGMMEYNFRQMCWRPGXEQPJVWTVUEPXQYUQ,BNZG
LLPPNFABWYEBAPGKHOAMMXKQYALHNNPYYMPYDIMUZJLZVUESBKHXVNNPKMDFUYXSPJNCWMDXKBRZQVYZPYKHBAYBJHJAVTAUZQEKDDKJEFNKTPMTSCMARBLAGKE,VNN
MWSSXPOXNMKLCGSLJCAGZSCUFLQTQPUODOJOBBUMRZNGUOCTKKVVMWSRKUWDJTPYIZWBCDCVAOLHNEBFEBIYTUSWFBPQLVHXWTGJWILZH,CTKKV
FDAHGHHDGXOATKSUBHOOXNURFGMJAUTBXAZWWUMZHEXNNIVRBHVUKNVIGRKEXPHGLUEJAIVAAVHNCOKDGMVAASFVOGWZRQJSLLJQBSOWMZQC,MZHE
YKLRJIFITSYGXTMBGDHCPNCERNLNUDMBLYRAZOOAZPLPMSJZQCMQLVSBZWYRVKZOEMSKDDPOPHZQDMELBSPNXMLYIYREDKPHKKWEEDQZMBLWDQFXIZHBQSE,YRED
WRNHDPDQUDPBAUXYJXHQMADOJDKAGHFOGLFJQZGRCUQNFXSRFTOUSBAZSLEQYVOPOPJYMVSLATLZAKVBHAJKXPQBPHJQRIIITBVYTXISCJYFYASSCD,JQZG
JIJAEQMPYZSMKLCNXIRUEZJIBUSEHEVCBUOZTYJOOBIIDLFHVDTZHKMTPEVTDBIZOWZTCPZNHCMLIFUDHXBAEUKUSYLDKUROFPFC,ZTYJ
HUUXKKVUTLBGLPPNTVGFJLUHPPRMYBPSVGXNHDQHXRJAYFKNNWVGVHBYFMMSPHHKUSPWIFTBTMXQBNGUEUXLHBFGYBNHLVAMAWVRK,MYBP
OOWPMTWBPOPAMSADSAKQYVBLENGISVDDVWLEKYUAMDXJHNXYKMJHHSWAAMOTXSYUPXTCXWHRPCXRKCJTPDEPPZFBELYLGVLRYLGYYMWTSAPIXRNYLQFPLBQU,LGV
WGPNWWEKLASRGNZJJUTZOGOJENRVDMPATBDPJMGZIXNSOTODUVFKTBMDISTQWQGADZAFLYERKJSDWYBLYWMWXBPFGRAEOAAGRDNVKROCAFOMJVRBCIUVEFGYARXEUFDJQXKFEYWNEQZPWIRCWJXE,AEOA
JKIMNWXLJBBBHJSPHHPIHRETKNFKUJSHVMVIOPQRXHUXPCCSRJVFADVSVPUAPJVALXKMLKLANRLNSKFSOPHHXTMNARTGENEPJGIGQBSHGESMTMESDVBPSY,FSO
PRYAJCVFEPRWBBYESLFZXAVLPYQNJCSWOMBMXBVHJUGUGOBZCGHJYFDCTXKWRWWQVVLSQFWFQKAPSCWADGKSRQWEOJPXEMWKLXLYNYLV,FDCT
MKSSBFEDIPTMDDHOEFRGDKSAWNFCFRPQLFHDLAKPZZUIIIRIJYUIUMORPVZLDOYKBQOHPEOSGLEWYPSTKQXFHJSTLHIOIVDBQSINSDOQCTWQGUYY,OIV
UAKGAPHBZEVUNTPCGMZXXXZZVEQCTEVGRKADJONTRYJDDEWHBWZDDRFYHJWGTZFGKGCOIVZBXFSGBXDTPJHQQGZGCLKZMOCVFCKEUHGEIZTZPNSDJIC,ZEVU
YTMNMQCTQUITHUSKICBSMQXKGKTEVMGHZQATACQRRKYYRXXYFMTTPFSFZETTQQOIHBFVKYNEEJQBJKMTVUUVIDMLQTLJKYIESLEJOSFMLMSFWFHMFAUEGXMYP,QBJKM
KRCTKQYRTEWXGURBNOZDJXZKJGFXMKBPODAMFKMSAAJHTVXLUEPUNSHVSWASGGVFDVRSJVCQSWYMDNMJEDEINAUPFGMBSUTFYFUXDYIIAEJOFPKKGHFMRSG,SWYMD
BHTFLKNNBLBMEZZZCXJVNGELQTQABQXYAPZYRAWLGPGXBDYZIHYFBCDKLVDANGIANGLIIKEQNOJEWLXGUOGVZJGOMRTMAMJICCMCYQYCPXVVIQLIMWPHTUDOEJUXDKBUWLFETQVOEUTFAO,VOEUT
TVOWWDAOWFCZHHBJJZZFWXKCNKYPZHUUZHDOSEYSQSHCCLFLTVMORJUNKSMKWDCPZCHRHPUIHQKXUYCJWPNZJPNJPQVUFAWKRQJRHF,CCLFL
AHTANAVZXUETDRUPHJLYZNSBAYUHTRFZFKKYBWTATEZMOIJYERLYQOLGTDQYJOYPITSWWJYWVVZTCRUFRKIMEKGUWEYUUEPOFWZYPWXRZSIMLITJKZACORMBKKJOPFOYSYCAMLYMTWX,MEKGU
XZXTFNQXFUWQNRQNVPQDKCAVIIUKYFCZCFXIPLUBDNETAQMDYJKCJVXUBSLRPZTRKRHYINRYILQLYAZJVSUKEQEXQQYQFIPCOQHEBFEOFNCOYFUOIXYGNZVWTS,RHYIN
NAKQKPEZCZRQBYLESPCNHTUURVFTYWSIQHOSTWTAENRXTQQNGDTREEBOCWUSTPAFULWPQCGJIQMLKLZFQXMZOZCLTSGEVVDYUTKNQOLXKDGXHVJ,PQCGJ
HNMZPHNQMSYLIAYAPTLMDUCWFKGYBXGWGYXMQDUETKKSUFHJPGDIIHQUMBAXZOQFEAVSXIMGTCGERAAOYLWNQRLNWRCSSJJAKRIWWQKHMJBPGKFGMSEMQRONHAWMJOGVJJPOMBXXS,JJPO
IKGKQZTOFXCRAKSZUFNRTGMHOCYETNHUHMZNEJYMDQVYSOLIXJWWRQDPROMONUYPNEPDIZIOSMUXEDIORDONMUYZRCEOWLVISBGGNZSVNTXRAYQCDVDUTHRYVBQBEDAWTGHKJENJATZCXGJIGJENQ,SOLIX
HWLNQYFQWUWVDFOPDBVCYSRHPXNRITEQTGYXVUTTFIYVNNBVZOYJNMKIOUROZGGSAFCVCRFIJCHFUQUBTYBAKFLOXSPXQFGMVJSZXREIPYUGDNBMDKFGRSJCFDSJOHLQTKJQTN,CYSR
ARULPPVMGOXSWKNOZAMUIATPIZOAADSGRBMECIPJGQGVSFCKHFFLZYTLPTFSPBGNVUMTEUIBSPJMXMNOEEFYMEKUSMQYYKHVMNPDZCYKWFXZVDOPGJEGYPZIKJEGDKMDKGGVXGZEPKDALXEJKZC,EPKD
MFLUCCQJKMLSOKEIXHTVHHZOMAZXOCTYJWBJAUNSFMEHXUYSHUNXILTTTEPKXDTOQYTXWUXCHWQCOWHTYGGGTYCZKQDISGJKLTHOCEKRWWVJVQDRNKZOKMZSLPCBVUQMHIGTJD,SOKE
AOFMYJSKTMYOTQAKZCLHBJHWLUWWVNHFEAVTFXAWFNKTEPHOJHHAPAGBXAERJQHRFROFLJHDKCHZMNMHKATGYVOUPQTSXAKRQTWMG,CLHBJ
PQHISSTJKPEYBMRQFHQVYAXSENQGEACGTOPIDQRLHHYTZJJOEKVJLOQUPMHXGMWFZTRGPRKLSALICCWSFUMEOXVRDUOROUPZRLVSJEYXQWMXHZBAVHGLZMPGULCHJIZFZUTEXPNBCJ,YTZJJ
WQADXLWYRPKDXSCYKCPKRHMPXURCKALAZJTXBNSQLCLWUWZZICTWBRCEEOQJEPUHKNYKNVLOGYBWHWUATUZUHRXYBEUMMQRXQIUBYUKPQAVCFYKMUFWDSODKTTAAQUYCQHXMUGU,JTXBN
TNDBXHWYVPYMKFZRRRKVIWSMEFZLCTIEIAGAHDKHVQTENVXWGWRBRGNSIOFCQUDVBSCNSYTPTHVEVWENSXEOTURCRUEMJHVRLQIPKCZBKRROMOJBVYPSFRTCZTJKDKKNHOBT,YTPT
HGYXTYTUGLDPUDZVNBEEDCYMPECJYOAOPGRWOBYTXZYZEPXUOKMLYTAEJPZHBBKWSJVDXHLOVSMXAAANVJUSFSLEXLTPVEYTYJHMNNGRTCLJVAOSYELTUZIVFKPZDUJUWRAAJJVGVPQFLQBMHKPOS,HLOV
OZTZMJQUTCSQBUVUOJKXMMWPSILIUBNVBNTIQDWYDMPEYULEPDWRSCSZQYHHILBWCHSWWUDEBIZFUYZABVVKZBFHHYNBTTZCONPNOQMIDGNBAFOEZDR,SILI
VTCUGLYZAOCFSQWNRCGDOEYYTDCSFCQGVYHNNFDOJESKGTMFBQWMHVTHKZWIQEPIPWMPFBIWENSOQTXOBJNUFXGUONRVVJURAHMMOKCOXXHCAQKFPKAYHSQUURDODLFNRNCDKGNVAQCJTBXF,AOCF
PEBIYOVOWBQDRWHBJTOAPKIQERRUCADXFPTFNRAPNCYSMXQDWKPBFXLHPOCVUTLEOWHNIDKEUZMJQVKYULKDMDLXYPCAOPQNIAPUIJZVGBWUFFKZWOKDIOJNYNAROEFBX,TFNRA
GFZVTQNOFMABGOKRXMZJDXFIZEGYJDEBUHWHHDQONIXLZBRYJVCUYCKQSJCONEKNVGNRIXGXWJJSKOBWLVPYOZOGUBLRTUDZLYTG,NEKNV
EXTQEFTILQVUNKSMZSLPSHZMASSJBBVTXRIIXEXIZYNZTUVNEPKBXIVPVUYKWOMYZSWXSELFJWLLICWATHLWGRJRGBZYGWUXFIBNSTR,ZSLPS
FJTIKOWHTLRKAJRZEDSLBUUPOFPHTYUHJPTOVGMKUEOMIHVFCKYBDRLPVWLZUJDHMGNVDRENKBULTBLARGHEMYCAOULQWUOPPVHMGFTZRXUYIRIGRENDYLFJZLZVRFSSMCEZEQ,YIR
KGSTEFKLJQHOKHCFDNSATPXBBDERJBOKZQFVRYOMRROGYTTTDNGSPIAYJCTWPBJXHWEVIRSSJBJHASKGEZHQNFWSIWQEJLVIAJNTTSSSQFRHBFHCEFXUTLEFCLHZPUKHXYPXQYOTVQSBPZKBRJYB,TDN
PSIMSKQPIGKUGNOKUUCWZOLLOVUFENYWKUFDJEMGEBYJXKMMSAXWIMONBMKKGJDXWQYOTQLRGFOTRGHRILOENGOBBXJWIMNKCIFQRHEXJYUCYHBQOVNLVAASJCLLEOQSRSHGDIPGLXGLFZ,CWZOL
BUODJWFPOCMLGMLNDGKNCRHANQWJYURGYPGOCHOLJEFGKHVTILLVSLFJZDTJVMPASNRLCYWNVDIISHIENJOIYGSABFSQGIFCUEVVCIEXUOOKHUELHRAOGBHWFHMXGAPTNXGURR,HVTI
HARXANLDQCIILPXMHIETFTMJDINYTPZRUYIYXLBRKHDXVHKVORNRBOJZDXHEGYWBJXHUAPPAXVARTUZKSSMXWOIUHULVVSLEKNMJJZDNGTGVEQAXGDXFNWNQZFEKAQS,TUZKS
SBEQGJVNMPGVTKKYUESWPXLUXMJLUDWLHHNQQKGFFEMCLEQEAKRDGACSVBEROOTHKFRBXZVVGOLHYTQHKENLMUYWZFPQDXVRCLDUGAXWTDCPQMUWQROMURGWXONUNDMJTAFRCMEEOC,RGW
ARFTBERKEIHKOXVZMDBVVXFHHJLENMWPBYEZAOMVKUWRIPDTHTLBTVHMEKHMMFHLXNOWZXFFCDSHQBOKBWXWEQBXKONKENDNQTQIZYUOLQXNLPCRG,ENDNQ
YYLPFIUSSDOLQVIDKNQJVCGYKBCKYQGXNTZTSOVVWWQTGLLXCEOTEOHMCQGTVEBZHUKMLSIXZTYUKQHOLUZVWYHLGURAVAOAORAEEMOZSHOKQSEHCWCOKKCZITUHEDTCSSNHVZX,VWW
IXHHYTLPBBAOBOOROHJHDWVJYCNIRSGOXMXNWSZMJWYCXUJYSXYQMJIGXBDWQYZJGIDPUXJTVEGYEKYMNNOBYBTWFBPIGTDSQEFCPHXIHNRLELSPCDIIWKZEUSAVMJZBXBMFBYQBCBQHPY,CBQH
PSMVOCSYWGNWZSTVGYRFFETHFMGSWIYITMBKMIHJZZQRDIIONWKMFIJIWZLTHXIWNVSYOPHCVFAFYPLVWRLEHFLEOTJSSVVIBZOHPLIFQGOBGDPTFPAMXQTADJYKDFBWITGXTZSDYYDZBUHF,SDY
JDNYCBKYJJICTEYSGEWFJZCAJMQWRPCRALHJNAKITWTNVBZFNKQPXLMUOUQNSGSKCMFDEUANLMFSHQFCULUROZKJMVUQDVMCPAJM,KITWT
LNZWLKHVVWFWYVRPQSCAAIQKAKUQLVJPZRSUZUYRDZKYAFXLOSCHCLWLTBGUSMLJBIUUFGVLKRRHZPHWFXBFQVABUOGPOQNRNROPEZBFTCSGATVWLDURAEJLWGSIKNNNIAOGTPFSM,LVJPZ
PBTYEEXIDDNPDPISONEDFOAISHDDPWEBVFMVCWSNMZJKGURSSZAQAQLXGPIGJLBOVHEIDRNIRNGSEYKUKNCKLPKOLFXMFPMATREQCMJIMGPMGUPTUTFJPSKGMTWLUDBDWRSRPDGABWYHQYRVCZYU,FXMF
GXKWROQCYTSCUTUDJTEHFDPKYNRBNAMNLCHUZWKUCRLSCKBNKSQDYGHQIYPYMNONTAUIKDADQUVNAMAGBQTNZUJYNZPYHJDMJSERPVQVQBUNUJW,TAU
SNBCLSJAGDBFNICQTCMUDUIPPIHDGDUKIQTWKWFATIQVVTVLFGYBKOOFAIKNQWNFFNDLELSQZDDFMOBIKARFQLPCYJGBYUBNQOSHWLHFSEJYYXIMW,NICQT
BUPTABZPAZPSMGEHIVXBTPKONBZBNYZAAAIIIHODHNVFIEHDVXXCAGADONQBRTQYZVWKYBSYWWOYUJLZTDCEZASXVPSDIJROHARYXTPHHPTLEIUPKWPAOLRJNHOLO,BTP
VLSXEFHIDOIXBTKPFYOWUFAMNLHVEBTMWIRQGZUNINSPWITGTNRGUCNJSNCMRXIDVZUQXEYNBXDPNKIWHLANEWWURVGOIFFGTOWOIIMMFVPMORWBWFNCMRJOMCXKT,DPNKI
ARSEGZYADBFEMDWPGXIEIQUUELQGABMVOINUENICDDTMPPQYCPVABZEDMEZGWYDJKDVXQXBDMDAKSKFACJQUEPTHXLTBHAPCMAADHZ,GAB
QVBXDJWOSLMWVVMGKNZYFKRAMMUULRSMKPXRIKBRNNLRBFFQWGGBNHAGEWAZIKYZXWOGUFJWBYLEYTKPZCOKKHDYGEJSOWSZKFYGOCGNPKIUMWNBXYEYRYVWVXGLUDBNHMIMJBRDZB,JWBYL
AJPGOGYFLKXRTBMBFSICTDJONLKCHFNUHTISMPWIGLJRFZGUBJUKARFDRFYCSICWUYSSLVNLDDIWMZCOJCVDODGPZDTXQOHJFPDPETHDMPESNFULOSAERSSQZWQYJCCZDYBXLJOKJAPO,FYC
WURXNNBJDETKANTQKVRQXYQIKAESHQGQWWORPIMRFXESYFLEKIJUYWIBTRAAZAOQYIBUZVRXFBNFXDSRNHJCXIGWWNRTKQYSSXPY,TRAA
HKMMBLRGVVQTQYGAJZNIUPEMRCNTXMCUOVZUDEGADCIJAKSICAXTGHEAGVLAAFZOUJKOHCWJKOPXJJABWVMRCQLEXBHBEYCKTERPZWAWMGWPWWKOKTRHWUTIMULLMJHJHDU,AAFZ
CEDDBBUQSOKAVEACVWTFRBHNOSZYSEHAQUCPZJAYLSFRTTMFNAPXSFEPGQSQKKMQSVIYIYCMIFFLYIJNSNEBHDMYGLEUGDFTSTCSPGVQHGPMJIJRPECIO,VWTFR
TCSOKDBBPGENAFNEDTOCAZLGPCJLJJTUUXMWYURCXEQPTEFHAJPFHHAGGIVWZQZHWURGEYLNISOZTGMGUPREEUKPDQBPNLUOLACHQKVPLGPOKQLYYXCSPVRLILRROZR,PGENA
MCEXLTBTQPAVECCMHXLEORBNNXGKBEAQPJVCJKNXDPOJJFXXTLVYJCTRYTLNPDPAUPXXIFEMNKXQGRVNSMCUGECYSHQESOXSUCMPMQQVSZGNXKUBNHLOSXOFWROYONKDINOYQPDCUXLKVYRZ,JCTR
JWZWJXPSQESQNIIJJELNMJRWOTBYKEECCTINIZRJUESALQOLRADGTEWHTABNWWUAFZPXCCZYVDQNXTHKFHQXEHQEJKYWQSTXPTXHYINYZOTUPOLFNTNTBSGPYSQPPSCZYAZOSROTFFPYBUARTPVIRR,EEC
VRUMDFMKFRPZBFRGAPJUSPAZTCTJGQWVNYSFYFZWFBFUPXBOPMNOQENCYXRJBBOAUJBNKJHTDGATZBKBLHMHVWICSZWUUZXTAACHNMWUTALUAPZMI,CHNM
EDRGEMNZXJCCEMDMWYLVCPTQKTJDJCDDNRNHSQRSJGIXAZUMDPZACOWXKYDJESTYDKPMJFKMOMAJIHZKUACZLNCFIFUEWCABGDWKLTSVZIHSPDEFYMJAKDBP,DDNRN
BWMCBJHHMHBOUXWPHKYCAMGGZYWRKWIFMFLAJAIXZZIXGJOASYWROJDINFFYASKRQMNYULNTGTEDOOWIDAKKQZUWTYSQTRWGJHUSSVTJUWXNECJZOMGRMFCUICSNNJZODSLSTAD,SQTRW
WTWCXBTHLMHBNWWHMDOHGATASDWWGIZRYNFAQSPXLWZEPTAQFAARXFWAHOTLEHPKDTKQQWDILYYNVFBKKJNKQWHETPDZGCDBBQILWFEPJKZSKUM,QSP
BTZXMYXLKUCAFRQWVXLNTEAAOWOSBUZFNAMSMBZEJQGRUGZZAAFUQBSTJYEXZUTWHJKMNBHBZGMBNXSLSEOBVAPRRGTJJKKPNRMMZZYSFHDUDPDDNQVWGIRUWEADQZOTFJUNHMBADNWNPGVA,EXZUT
GXDHLPLRJQRPKEWZYGQNSJNMICXPEEDNMVCLMOEFFZEMYLXXVQQXVZITESRKXJNUHVLYABVHQBFTUABLYAOVRYOZQSBETJCPGCEXPQUBERJLJKQQPJPXSFAHTGBRNTESPSCBVHGVY,BRNT
UAKPJMVSIJMSJVHCPFEUOGAKKGQJKAFNEEQJVUQEAXIDFRODCAZKOHXBACWUGLMNIXHZEIJYYSMTPQQMSPWBRXCUXCCLVWCCJVJOYNCLATCSXQESLKPJPSVYPSQHLZAKXHHA,SJV
REQHBPEOYPVXDFIXSJYFEACNDKWNQSYRDJNXZGOVHMRZDGMZVHLLVQGINWKEXRAZAAIUHQDYWOJNHBCLNZWLKMRSGGVJJBZXKCHIA,AZAA
TPGMFQHECSRHJRTBFEWMFGTLTKOLDLWXZMHHOGPLPLMHXWDMFCPZSZFCVYTSSGELARWKFLRLIEZMWMJTETVWOTPDTJACWANWEWPNMFYHFNUHT,TLT
CYXPDAGNEODQHVIKZABHABXCUJNHOIYMKUWUHNDHZIMGTLFDSHXDTJZABIRQADSSZYYAXRDFNMQMKCIDZXQDUZFIVEBVSTHURVOGRZGRQRJZCMJNGUELIYXSPXBIEYHNKSOTBNM,IEYHN
KMJZCQNRXWLMQHXCOQXVNDWWHSIAYRGNTULHLJKERVPWKBBWMUJOFLCTRZDGKKNXHECMFKCCWZADIPHQCFSFNDWUPRHVKKUSYLSBMUKOMCZLMSOBYWTCCIOWSEP,WSEP
MQQKFBTQXTQOQTIDBWWJJGHHQSMKDYGGFKKZLKFMQIMEBOAFTOJRDMTDQHWKABEMOCQYQWGPIMNAISLYPKTUXOBZTFIXVNUGDDWFYANXKJ,ZTF
ZRAVVAECXXRKJIJONUDXLDSXDBTLODKEFIPTFIVSQWTCMUFGIDSOKSXDIDCVZOZKBXNTJOWRGGNDYMZSKUSQCVRBPOICNBNVBKMMZWFJCYKYRQHZIZZOOULAGSGFKCKPVYUHIFLHPPPOQ,GFKCK
CMRGVQRXLQCUITBVFNSEKIQVBHLAFCJOHJGCATLLIDWSSNLTKXCNQLUMKTVULIZJMBGGMGFDECJCJIKWILJSYFODVYLCRKHRLAEUBFGBEAAELPZPMEUUJUPHCEFC,LIDW
CFHLWYTIZYJPRSBLFFKNRVXCOEPTLFRTDHINFVBXCZMUEFXLSMOONFKFEHZVXSTMOLIXUUZYXSOIBLPWZDUUNINVIQMPHJWGAQMU,WZD
LHIBSZBUVNTNCIRHSZHILSHWTQIPFIZZGDHCZCGGFKFBQUOLSJTZKCRRQBYLBMFYMRFFUHKHRIYADEZXUVSKSADFDBSSCFVXMRODXYXUTMV,UVSK
TIWIBQGFDRUNJQQPYOIBIEGLFTTGZRKOYYXDJFAAETAKDLLKTGYAQBXQKHYYGIDLCYIWQBCKPIFIFQZBMJVBXNSMTDMOOMQACJDPBTKJZ,JFA
HFYHUEPASSPTKGYINVRBTGWHOJSVNCROBMOYTWEJLOERBAEWVQTDRRGANKROMHHFAJKXYLNQRIIPAHHRZZHAPVOHHDNZHMRNNNEYTNIQUN,SSPTK
ABUUUYUKKCZJYMMIVSXUFFZTBGEUVHNYPOYMMYSJJWWYDMBEYKCGHJEBAAQDWQDPDXCHQJPNVPPUJBUYLCOXLPDJEZDBUZHHOBQCIKGFVMRJQHHVLVWKRBRZGJAMLMTLSKABLHJDHOMKDI,ZJYM
NTDYMCOWVCYQONSJQEOVZDHIDIMJHBESVDCELBEMRTUBAIKSOMXSHVFRRQWMMTPKAKTQCKTINHEBXVLEXPLEKZHJDXPYMAVUAYFURTPHNLRAXRRIQVZ,COW
TTHPUPKQDLKHPKHSLGXCQGGMSFEFPQFRKGOQYGLKQKACVXGAPLVQHWIAOZJQDEVZYRMTAEGLJOEQDZZTHPVTEYCZZCTKTILOIBPLJVNZGBLAYDHSPNWWMYA,SLGX
TMYIAKBPSORHOQUIXFIEGISOQPLYRZNCRMHTMBFQNHHMDQGWRIWCBCRQBCBVVDXNWNBGFRZZMVTACDNBBRXOQVMZEWWIQWBCNJLEYV,NCRMH
NDHZPQETIMYZICTYHPKABKZLKLDFYMYXNHRZSHGVNLJVVJYOHTKTNBUMZXYRSXDBQTIIAYSUDGMRCAPTEVCCMGGLYPERGYPRLJXRLVMRUTMRADMMHIBLDDSLZHZAZLLK,RZSH
MLDWGYDQZYQGBSBMCPMTCKUQAKGGUQTLQFZWKBDBPLJSCAGOHCBHQVKGRFHUPNTAUACMFVWNWNNFTSAPZCWLTYGJUTTEAVNZKIGKTAGHZYLCDTIQRHZNXIBPDGAGBFADOR,WLT
ONWVXVCQYNNNYIYCEXGURGMQFHIIDOKLKMTADBSCMWBUHIGBKZFKEIGWOLLWJLGPMWHZVKXAFULIHINFBOQHBSHENASLRYFKNWXGWTTCHFLRLRDRZAIVFHVQXBODVFXUIGQMZ,XGURG
ZHRDQLPAMECHYLUOJFMBKHTYFIJNYTJKKJNXVMAGRBMHPGHIKCPAQBSRAZUAOXMHQPPPCOCAZHBLUUPGJWYGPOWFGSZZSJTSNDFCLTYK,CHYL
JKYXGYMFVRIEVORQAPGVGFBWICBLTQVJVKTLBVRKRXUQTWDFEQBAOBWWANHHBJPVHHEAJJORRYAFVEBHIHNVGCYAMHYADHWOYHSPRTZPMGOHFEOXTU,AJJO
QLPCHBQXEWMMZNVEQOAMKFAQWHKFFIWBFOJMAZEDFZFKDUSBHNOSMJJSJASGTXAUMPKGIBGAGPWJNTTGEYSJCNHIHOHYWICLFXPIQJKMEUJIDEBUFWTUZLCKBP,IQJ
MDCRRFMMVJQRWVSGOOIOXPBMILUMDGLBOLNUACZVYTGDMMYSEFXCJGWVVMLJQBNOTSFZEBMPRKQEZCBMUNOCMFVHLNZNVGEKCISTRUZFYCCWWNOBSALPLNFLXZNXHS,TGDMM
XJRKGCPIHQSWGFLIZIFTWZFYQAVLTCYCIPRIFHPHVAKXYKAJCXBWNPRBWSBJRJJPXIBWOJYUAQJKPXIDOIZHOTHRHSBKFTMUOPUVZKTQWYB,RIFHP
NJROOOEBLRWSWLUZWKPJQPHGYZWXVDFUQMLJLDRVIFDRLMEZUONPGMKHNXIGFWEEMVGQVIAJQKYDFCPQTPCVZFHYQLFUVIQRLEQKZINEBLSXBBRFHVUYPWLAQVQMUESLJNHSFXM,HGYZW
KZHFOYUSANEDJGNZUAPPLLHPAKFKRMNLHZPZPDOEKOVXQKICKLFPCBNUEWORZJNVBYDRZRRRTAYQSUCYGYIGYMDFYFARYIJKSLLKZNVDENGSTCEXIWHPXGYMNHOXKQGXU,ANEDJ
FQYOQRXANERBMWESCHSARLYMRMDZSAHRIEFRHCCTCTAWTVMZDBKEIOAVEPXRMDMWTVVTJJVCPEGMZPAZKHOBDXTXMVZCVEVVVNSY,TXM
NHZBWSNGVGODGKSFIXLVLSTUKNOAIQBOXZAXLGOLDANGXIDFDWQSNXTKMAOVXJWBDRDHBSCEOCHBJANISYISJLPSWKGXZGTWLSTLLMX,NGX
UHJSOMMVHZCZIVXNYERYNAAINDXENTAEVOOIMDQBEKONJENXNDIKXYVXXNQPIGDIIORFXCOPHEPILBYMFQUCVUPSPWBTQRVMXEBVGZPYZD,RYNA
ZZDCCLTDLCHTLFFZDQPVFXDKPMRYZMGFQDOGNOWEUNUEUBULLJWDFCUWLKHDBJBJUDGFCMJXPPZMGJHTDTOEDURDALVQKLLIUZSVKAKABNHNUFBKDQBGGNRBLTTRCG,GFC
DUGJTKGJTEFSZMIFACBWOIGCVKURTWOIEOGUQZQBJRQBIOCUVQWXDPLEBLLRHVLDVHJGPQHDHQRBYRZSTOBXUSXBBKWKSOKCFPARCTKYOZBJSWJCAEJTAPATCMYKUJUVREAXRFZJ,GPQHD
IODONWTPKKNPBBNIEXJPADYTBMJOYRDAASZLVLHIQLYKXSPLGTKOGGICXNEENNDRNVFUGQMVIKKJBUROPRIGULPOOFGORGGGMRCAWUNFATYRMFEOPENPEUJCBNXDJMOXS,TYR
BZSXEZQCAXJBSMRIRJINVRFPQWVFWSKBXCGDHIMZMYKKEHPMLKLCJMSRDAHNCWZRBLNIZBQQANQISUNHNRDKJUSAQRPEBVWCHFTULOOSGCYZWTPSYK,DKJUS
KVOUQQVHXUPZKKZRLZQISKBEPURRDVLLECHOKLKCVEXZXWDSUCLILONJHIZMGJPCILTPTUMIRKLSSISORAVYHIASIEUGXUDITVBLVTNYEYFURENPEHOCQRYMMMFPMWHHLXBE,IEUG
SVIRASLNMAFSSOEDSSPUUVFKKYDRKLRSDFLOGKFWGBUCWESHUFACYOHLEQMLCNTFQHBLHLUVERFUDKFMYDWEMWQNUBQLNGDWBUOVXGJGUZFOOUFIVYHHJXQSEYU,HLE
